Node Number = 6822
461732.050800 46000.000000 618.147667
461732.050800 44000.000000 617.937589
461732.050800 42000.000000 617.699610
461732.050800 40000.000000 617.611787
461732.050800 38000.000000 617.681796
461732.050800 36000.000000 617.900099
461732.050800 34000.000000 618.086265
463464.101600 45000.000000 617.553668
463464.101600 47000.000000 617.420058
463464.101600 43000.000000 617.475849
463464.101600 41000.000000 617.456309
463464.101600 39000.000000 617.463554
463464.101600 37000.000000 617.453768
463464.101600 35000.000000 617.509368
463464.101600 33000.000000 617.294158
465196.152400 46000.000000 616.989333
465196.152400 44000.000000 617.034732
465196.152400 48000.000000 616.865247
463464.101600 49000.000000 616.969615
465196.152400 42000.000000 617.050700
465196.152400 40000.000000 617.054609
465196.152400 38000.000000 617.050700
465196.152400 36000.000000 617.034732
465196.152400 34000.000000 616.989367
465196.152400 32000.000000 616.865281
463464.101600 31000.000000 616.936375
466928.203200 47000.000000 616.102885
466928.203200 45000.000000 616.169716
466928.203200 43000.000000 616.193674
465196.152400 50000.000000 616.505444
466928.203200 49000.000000 615.921390
463464.101600 51000.000000 616.598764
466928.203200 41000.000000 616.201438
466928.203200 39000.000000 616.201438
466928.203200 37000.000000 616.193674
466928.203200 35000.000000 616.169716
466928.203200 33000.000000 616.103554
466928.203200 31000.000000 615.921390
465196.152400 30000.000000 616.528108
463464.101600 29000.000000 616.598659
468660.254000 48000.000000 615.173662
468660.254000 46000.000000 615.296957
468660.254000 44000.000000 615.342063
468660.254000 42000.000000 615.357919
465196.152400 52000.000000 615.512477
466928.203200 51000.000000 615.426804
468660.254000 50000.000000 614.838684
463464.101600 53000.000000 615.495105
468660.254000 40000.000000 615.361800
468660.254000 38000.000000 615.357919
468660.254000 36000.000000 615.342063
468660.254000 34000.000000 615.297016
468660.254000 32000.000000 615.173721
468660.254000 30000.000000 614.838684
466928.203200 29000.000000 615.428609
465196.152400 28000.000000 615.541612
463464.101600 27000.000000 615.438092
470392.304800 49000.000000 614.258213
470392.304800 47000.000000 614.438303
470392.304800 45000.000000 614.504447
470392.304800 43000.000000 614.528398
470392.304800 41000.000000 614.536159
465196.152400 54000.000000 612.756868
466928.203200 53000.000000 614.087984
468660.254000 52000.000000 613.930940
470392.304800 51000.000000 613.769231
470392.304800 39000.000000 614.536159
470392.304800 37000.000000 614.528398
470392.304800 35000.000000 614.504447
470392.304800 33000.000000 614.438303
470392.304800 31000.000000 614.258213
470392.304800 29000.000000 613.769231
468660.254000 28000.000000 613.930940
